x0000,y0000
0,4.953449,
0.0008573571964,4.958436275,
0.001714714393,4.972640817,
0.002572071589,4.996060145,
0.003429428786,5.028690916,
0.004286785982,5.070528855,
0.005144143179,5.121568695,
0.006001500375,5.181804115,
0.006858857572,5.251227682,
0.007716214768,5.329830795,
0.008573571964,5.41760362,
0.009430929161,5.514535039,
0.01028828636,5.620612592,
0.01114564355,5.73582242,
0.01200300075,5.860149214,
0.01286035795,5.993576158,
0.01371771514,6.136084879,
0.01457507234,6.287655393,
0.01543242954,6.448266057,
0.01628978673,6.617910294,
0.01714714393,6.7966149,
0.01800450113,6.984365799,
0.01886185832,7.181145336,
0.01971921552,7.386935004,
0.02057657271,7.601715451,
0.02143392991,7.825466479,
0.02229128711,8.058167044,
0.0231486443,8.299795264,
0.0240060015,8.550328414,
0.0248633587,8.809742935,
0.02572071589,9.07801443,
0.02657807309,9.355117671,
0.02743543029,9.641026597,
0.02829278748,9.935714321,
0.02915014468,10.23915313,
0.03000750188,10.55131449,
0.03086485907,10.87216904,
0.03172221627,11.20168661,
0.03257957346,11.53983621,
0.03343693066,11.88658604,
0.03429428786,12.24190349,
0.03515164505,12.60575514,
0.03600900225,12.97810678,
0.03686635945,13.35892339,
0.03772371664,13.74816916,
0.03858107384,14.14580749,
0.03943843104,14.55180097,
0.04029578823,14.96611142,
0.04115314543,15.38869989,
0.04201050263,15.81952664,
0.04286785982,16.25855114,
0.04372521702,16.70573211,
0.04458257421,17.16102749,
0.04543993141,17.62439448,
0.04629728861,18.09578948,
0.0471546458,18.57516818,
0.048012003,19.06248548,
0.0488693602,19.55769557,
0.04972671739,20.06075187,
0.05058407459,20.57160706,
0.05144143179,21.09021312,
0.05229878898,21.61652126,
0.05315614618,22.150482,
0.05401350338,22.69204512,
0.05487086057,23.24115968,
0.05572821777,23.79777405,
0.05658557497,24.36183588,
0.05744293216,24.93329213,
0.05830028936,25.51208905,
0.05915764655,26.09817222,
0.06001500375,26.69148651,
0.06087236095,27.29197614,
0.06172971814,27.89958462,
0.06258707534,28.51425482,
0.06344443254,29.13592893,
0.06430178973,29.76454849,
0.06515914693,30.40005439,
0.06601650413,31.04238685,
0.06687386132,31.69148547,
0.06773121852,32.34728921,
0.06858857572,33.00973639,
0.06944593291,33.67876472,
0.07030329011,34.35431128,
0.0711606473,35.03631253,
0.0720180045,35.72470435,
0.0728753617,36.41942199,
0.07373271889,37.12040013,
0.07459007609,37.82757283,
0.07544743329,38.5408736,
0.07630479048,39.26023535,
0.07716214768,39.98559043,
0.07801950488,40.71687063,
0.07887686207,41.45400718,
0.07973421927,42.19693076,
0.08059157647,42.9455715,
0.08144893366,43.69985899,
0.08230629086,44.4597223,
0.08316364805,45.22508997,
0.08402100525,45.99589003,
0.08487836245,46.77204998,
0.08573571964,47.55349683,
0.08659307684,48.3401571,
0.08745043404,49.13195681,
0.08830779123,49.92882148,
0.08916514843,50.73067619,
0.09002250563,51.53744552,
0.09087986282,52.34905361,
0.09173722002,53.16542412,
0.09259457722,53.98648029,
0.09345193441,54.8121449,
0.09430929161,55.64234031,
0.09516664881,56.47698843,
0.096024006,57.31601078,
0.0968813632,58.15932845,
0.09773872039,59.00686214,
0.09859607759,59.85853213,
0.09945343479,60.71425835,
0.100310792,61.57396031,
0.1011681492,62.43755716,
0.1020255064,63.3049677,
0.1028828636,64.17611034,
0.1037402208,65.05090316,
0.104597578,65.9292639,
0.1054549352,66.81110994,
0.1063122924,67.69635837,
0.1071696496,68.58492593,
0.1080270068,69.47672905,
0.1088843639,70.37168387,
0.1097417211,71.26970623,
0.1105990783,72.17071167,
0.1114564355,73.07461545,
0.1123137927,73.98133259,
0.1131711499,74.89077779,
0.1140285071,75.80286555,
0.1148858643,76.71751007,
0.1157432215,77.63462536,
0.1166005787,78.55412515,
0.1174579359,79.47592298,
0.1183152931,80.39993216,
0.1191726503,81.3260658,
0.1200300075,82.25423679,
0.1208873647,83.18435785,
0.1217447219,84.11634151,
0.1226020791,85.05010012,
0.1234594363,85.98554587,
0.1243167935,86.92259079,
0.1251741507,87.86114675,
0.1260315079,88.8011255,
0.1268888651,89.74243863,
0.1277462223,90.68499762,
0.1286035795,91.62635233,
0.1294609367,92.56302222,
0.1303182939,93.49477822,
0.1311756511,94.4214184,
0.1320330083,95.34274387,
0.1328903654,96.25855878,
0.1337477226,97.16867057,
0.1346050798,98.07288988,
0.135462437,98.97103051,
0.1363197942,99.86290984,
0.1371771514,100.7483486,
0.1380345086,101.6271712,
0.1388918658,102.4992055,
0.139749223,103.364283,
0.1406065802,104.2222392,
0.1414639374,105.0729132,
0.1423212946,105.9161479,
0.1431786518,106.7517901,
0.144036009,107.5796907,
0.1448933662,108.3997046,
0.1457507234,109.2116909,
0.1466080806,110.0155125,
0.1474654378,110.8110365,
0.148322795,111.5981339,
0.1491801522,112.3766801,
0.1500375094,113.1465545,
0.1508948666,113.9076407,
0.1517522238,114.6598269,
0.152609581,115.4030054,
0.1534669382,116.1370727,
0.1543242954,116.8619298,
0.1551816526,117.5774817,
0.1560390098,118.2836378,
0.1568963669,118.9803118,
0.1577537241,119.6674216,
