"","mu","sigma","nu"
"167",153.136115579127,0.0596352616631137,3.26529494409607
"168",124.367418697859,0.0870909848936477,1.20141857113176
"169",141.464841358196,0.0703512401179221,2.3646707844741
"170",85.9571713521553,0.128066261827968,-0.8996686199594
"171",144.498997001202,0.0675040118156417,2.58982473756491
"172",159.865460653162,0.0537833444477179,3.82818963174766
"173",159.865460653162,0.0537833444477179,3.82818963174766
"174",146.966396722474,0.0652195475954611,2.77745435000373
"175",98.7151973247164,0.113919508194959,-0.261874512581613
"176",134.05433279075,0.077470592814916,1.83932061946095
"177",84.4013107304365,0.129842095811379,-0.974701748689743
"178",100.155743560475,0.112361447592203,-0.18683818374174
"179",104.396393081507,0.107813961871325,0.0382733170852623
"180",132.955635858889,0.0785448323630535,1.76427185647578
"181",116.380673877294,0.0952462995536628,0.71363317146081
"182",130.162541627909,0.0812960545152475,1.57665155315628
"183",165.431130376003,0.0491782664423711,4.31603026377819
"184",93.5696252758316,0.119544837014318,-0.524498609176317
"185",97.9899353526941,0.114706621794995,-0.299392526843574
"186",78.881417596239,0.13625368787329,-1.23731588527771
"187",85.1805207410882,0.128951121871814,-0.93718521653683
"188",77.2855094013788,0.138143053848353,-1.3123480619745
"189",112.508289319608,0.0992636859755731,0.488508723365606
"190",92.0707139206376,0.121202507361279,-0.599533248754319
"191",134.599792871558,0.0769389953168446,1.87684513115545
"192",102.291374020368,0.110064221044925,-0.0742829163992876
"193",89.7996639113762,0.123732211734328,-0.712084585664376
"194",107.836233360968,0.104165302673604,0.225869297755899
"195",140.435136139938,0.071326758003149,2.28961992152006
"196",102.291374020368,0.110064221044925,-0.0742829163992876
"197",68.3988750307906,0.149012735222803,-1.72502269670199
"198",63.3955719695837,0.155437035745043,-1.9549939832834
"199",107.836233360968,0.104165302673604,0.225869297755899
"200",115.10327744788,0.0965670295378915,0.638591175291188
"201",139.916767829991,0.0718195779650299,2.25209458421973
"202",128.453967860271,0.0829928320259137,1.46408054240153
"203",165.010311393281,0.0495180538697083,4.27850410713727
"204",103.698144898742,0.10855888934752,0.000754462666999836
"205",86.7311882763903,0.127187473727107,-0.86215195639312
"206",164.588364592108,0.0498601890015096,4.24097794436009
"207",135.683040985913,0.0758867188439051,1.95189440580707
"208",150.80353386791,0.0617241209545079,3.07766351980207
"209",68.3988750307906,0.149012735222803,-1.72502269670199
"210",96.5295152413704,0.116297202187994,-0.3744282628158
"211",155.873274814108,0.0572217314423159,3.49045290212767
"212",159.865460653162,0.0537833444477179,3.82818963174766
"213",152.673463153296,0.0600473001770098,3.22776863434306
"214",123.173218818535,0.0882986275413494,1.12637331141565
"215",97.2613692221783,0.115499173933806,-0.336910443070686
"216",152.673463153296,0.0600473001770098,3.22776863434306
"217",142.485291707268,0.0693890643677765,2.43972188539337
"218",134.05433279075,0.077470592814916,1.83932061946095
"219",145.492503253995,0.0665807774891518,2.66487645571084
"220",86.7311882763903,0.127187473727107,-0.86215195639312
"221",102.291374020368,0.110064221044925,-0.0742829163992876
"222",161.601134353136,0.0523222474778425,3.97829459736533
"223",164.588364592108,0.0498601890015096,4.24097794436009
"224",132.955635858889,0.0785448323630535,1.76427185647578
"225",144.996850523852,0.067040805387602,2.62735057407498
"226",105.782606317321,0.106339407066269,0.113311363177564
"227",82.0490671734413,0.132552124891444,-1.08725098424472
"228",154.512838274534,0.0584160330186725,3.37787391259009
"229",155.421553466888,0.0576170939703456,3.45292657229916
"230",82.0490671734413,0.132552124891444,-1.08725098424472
"231",111.851095376974,0.0999495354882752,0.450988429381945
"232",135.683040985913,0.0758867188439051,1.95189440580707
"233",130.162541627909,0.0812960545152475,1.57665155315628
"234",81.2603624369192,0.133467979768263,-1.12476728434291
"235",100.870995207806,0.111590426718379,-0.149319866058125
"236",164.165266885025,0.0502046880593039,4.20345177499273
"237",143.49663156514,0.0684400482645398,2.51477320846986
"238",126.720018534766,0.0847250246678071,1.35151046752166
"239",126.720018534766,0.0847250246678071,1.35151046752166
"240",151.273958576308,0.0613005761360109,3.11518977531807
"241",123.173218818535,0.0882986275413494,1.12637331141565
"242",129.595793912641,0.0818577570080251,1.53912778181352
"243",115.743640051752,0.0959043910105526,0.676112108917557
"244",162.888830291486,0.0512525326898412,4.09087322301327
"245",176.851630910048,0.0405549036762253,5.36676171008427
