"","mu","sigma","nu","x","C3","C10","C25","C50","C75","C90","C97"
"1",2.04716615114447,0.359106099420791,-0.374827775629753,0,1.12119706765031,1.33895774382926,1.62354970844223,2.04716615114442,2.63894517711757,3.39265757557592,4.46034835027328
"2",2.72496715855854,0.356440676128406,-0.361004674549994,2.21212121212121,1.49494787178124,1.78538758526053,2.16388854548012,2.72496715855853,3.50415997371018,4.48908527463131,5.87091950494532
"3",3.40072975755415,0.3537950367239,-0.347181573470149,4.42424242424242,1.86886611897989,2.23204385476565,2.70399378013965,3.40072975755415,4.36268886952608,5.56966156622159,7.247283174075
"4",4.07374361456539,0.351169034399784,-0.333358472390183,6.63636363636364,2.24257212122383,2.67846218669166,3.24329177479665,4.07374361456539,5.21373662199706,6.63375381865478,8.58971023353551
"5",4.7432983373535,0.348562523437381,-0.319535371310064,8.84848484848485,2.61568339929351,3.1241747012495,3.78120581675981,4.7432983373535,6.05651285718059,7.68072876450784,9.8984032441293
"6",5.4087262586435,0.34597535920185,-0.305712270229756,11.0606060606061,2.98783825179597,3.56873819683927,4.31719027592472,5.4087262586435,6.89028638795688,8.71002152641694,11.1735913456826
"7",6.06956580143395,0.343407398145667,-0.291889169149214,13.2727272727273,3.35878630070143,4.01184234399922,4.85086139532016,6.06956580143395,7.71459206081772,9.72139552559908,12.4158658901049
"8",6.72542050894998,0.340858497790196,-0.27806606806839,15.4848484848485,3.72831129043334,4.45321751549418,5.38188554290017,6.72542050894998,8.52904889457423,10.7147093237968,13.6258801098221
"9",7.37589508662986,0.338328516713068,-0.264242966987238,17.6969696969697,4.0961958459059,4.89259272141033,5.90992830484054,7.37589508662986,9.3332781795794,11.6898131326434,14.8042207830803
"10",8.02058740320565,0.335817314540308,-0.250419865905709,19.9090909090909,4.46221698889522,5.32969028156158,6.43464808182327,8.02058740320565,10.1268933350532,12.6465368097769,15.9513981704362
"11",8.65914561272682,0.333324751939042,-0.236596764823756,22.1212121212121,4.82617790137898,5.76426379173523,6.95574194745586,8.65914561272682,10.909571943872,13.5847803526056,17.0679645624879
"12",9.29140316783572,0.330850690610871,-0.222773663741335,24.3333333333333,5.18798352690286,6.19618844087282,7.47305450285169,9.29140316783572,11.6812247902518,14.5047232688251,18.1547785463621
"13",9.91727496788904,0.328394993283334,-0.208950562658403,26.5454545454545,5.54758338845735,6.62539272055976,7.98649519099471,9.91727496788904,12.4418631149156,15.4066568192318,19.212792976346
"14",10.5366740486919,0.325957523701617,-0.195127461574918,28.7575757575758,5.90492529977658,7.05180314895062,8.49597154008217,10.5366740486919,13.1914933171297,16.2908530539613,20.2428934169361
"15",11.1495134309444,0.323538146621038,-0.181304360490835,30.969696969697,6.2599563805059,7.47534549565362,9.00139065157117,11.1495134309444,13.9301193795049,17.1575686546155,21.2459067859315
"16",11.7557263240832,0.321136727799857,-0.167481259406113,33.1818181818182,6.61263440774718,7.89595834886349,9.50267553702858,11.7557263240832,14.657768146208,18.0070767456783,22.2226440511149
"17",12.3553814349362,0.318753133993486,-0.153658158320727,35.3939393939394,6.9629928928927,8.31367082332789,9.99985855057566,12.3553814349362,15.3746326401903,18.8398428243307,23.1741191087381
"18",12.9486028949555,0.316387232945914,-0.139835057234656,37.6060606060606,7.31109658073129,8.72854940430937,10.4930171882522,12.9486028949555,16.0809710400356,19.6563993826842,24.1013938487769
"19",13.5355150630567,0.314038893381591,-0.126011956147878,39.8181818181818,7.65701052240803,9.14066101372122,10.9822295845877,13.5355150630567,16.7770377210075,20.4572615583513,25.0054763404738
"20",14.1162422680704,0.311707984998162,-0.112188855060373,42.030303030303,8.00079993589783,9.55007284343067,11.4675743066109,14.1162422680704,17.4630830759307,21.2429276740639,25.8873242211315
"21",14.690917145357,0.309394378458595,-0.0983657539721207,44.2424242424242,8.34253494527033,9.95685801142877,11.9491371364221,14.690917145357,18.1393639453231,22.0138926058509,26.747863421458
"22",15.2597368523515,0.307097945379545,-0.0845426528831119,46.4545454545455,8.68232261670146,10.3611337885965,12.4270568948192,15.2597368523515,18.8062129317778,22.7707322279945,27.5880925108571
"23",15.8229288546592,0.304818558327168,-0.0707195517933408,48.6666666666667,9.0202878173672,10.7630387299138,12.9014978680181,15.8229288546592,19.4639957007183,23.5140513680279,28.4090202500908
"24",16.3807208187596,0.302556090812542,-0.0568964507028015,50.8787878787879,9.35655619919642,11.1627123538278,13.3726253804441,16.3807208187596,20.1130738128664,24.2444391429205,29.2116130286437
"25",16.9333403957292,0.30031041728468,-0.0430733496114884,53.0909090909091,9.69125409057434,11.5602950055853,13.8406056185289,16.9333403957292,20.7538046030075,24.9624694287118,29.9967972923085
"26",17.4810185106826,0.298081413122409,-0.0292502485193961,55.3030303030303,10.0245103970145,11.9559301165033,14.3056083219274,17.4810185106826,21.3865453447636,25.6687064378595,30.7654679319618
"27",18.0240158059475,0.295868954618037,-0.0154271474265204,57.5151515151515,10.3564718285236,12.3497823523919,14.7678284649907,18.0240158059475,22.0116856430596,26.363744006818,31.5185367350788
"28",18.5626088944914,0.293672918975791,-0.0016040463328582,59.7272727272727,10.6872951706715,12.7420283724769,15.2274751258133,18.5626088944914,22.6296304874108,27.0481854027746,32.2569090883849
"29",19.0970745519174,0.291493184310811,0.0122190547615939,61.9393939393939,11.0171382745918,13.1328460685484,15.6847585796838,19.0970745519174,23.2407809785141,27.7226205962216,32.9814579524904
"30",19.6276895565114,0.289329629642453,0.026042155856839,64.1515151515151,11.3461599840469,13.5224144661531,16.1398901658934,19.6276895565114,23.8455342650071,28.3876266603199,33.693025589256
"31",20.1547280256555,0.287182134886912,0.0398652569528803,66.3636363636364,11.6745186111383,13.910911896307,16.593080092164,20.1547280256555,24.4442804406483,29.0437645315953,34.392420878208
"32",20.6784355149972,0.285050580844112,0.0536883580497172,68.5757575757576,12.0023569056285,14.2984980790004,17.0445160695857,20.6784355149972,25.0373713334726,29.6915424536869,35.0803772340773
"33",21.1990400868121,0.282934849194115,0.0675114591473478,70.7878787878788,12.329808340423,14.6853216192256,17.4943723038603,21.1990400868121,25.6251342894527,30.3314330705264,35.7575742591871
"34",21.7167695451599,0.280834822494971,0.0813345602457697,73,12.6570070672346,15.0715318654722,17.9428236471957,21.7167695451599,26.2078932511915,30.963898913117,36.4246688996803
"35",22.2318516940202,0.278750384176274,0.0951576613449806,75.2121212121212,12.9840880800082,15.4572790951008,18.3900458080611,22.2318516940202,26.78596916881,31.5893932077422,37.0822971683571
"36",22.7445127056942,0.276681418532124,0.108980762444978,77.4242424242424,13.3111862741786,15.8427133851551,18.8362139972684,22.7445127056942,27.3596781309275,32.2083579768239,37.7310726287191
"37",23.2549575318781,0.274627810707973,0.122803863545754,79.6363636363636,13.6384249625142,16.2279709394244,19.2814866754256,23.2549575318781,27.9293079439249,32.8211968195265,38.3715552534308
"38",23.763376368643,0.272589446696746,0.136626964647297,81.8484848484848,13.9659195575038,16.6131784790677,19.7260108138973,23.763376368643,28.4951261707813,33.4282848669438,39.0042639871752
"39",24.2699591168588,0.270566213337609,0.150450065749595,84.060606060606,14.2937860080365,16.9984632817944,20.169933838466,24.2699591168588,29.0573976597595,34.029989726491,39.6297019072093
"40",24.7748958478516,0.268557998309835,0.164273166852638,86.2727272727273,14.6221410830628,17.3839535120749,20.6134040128705,24.7748958478516,29.6163851759464,34.6266724422285,40.2483578262041
"41",25.2783744531664,0.266564690125994,0.178096267956413,88.4848484848485,14.9511009931752,17.7697765752761,21.0565684792968,25.2783744531664,30.1723466639505,35.2186845036996,40.8607032652692
"42",25.7805552361029,0.264586178119623,0.191919369060908,90.6969696969697,15.2807663272528,18.1560412147149,21.4995520560293,25.7805552361029,30.7255050523527,35.8063328760403,41.4671524005605
"43",26.2815777918126,0.262622352440988,0.205742470166106,92.9090909090909,15.6112259735955,18.5428421923274,21.9424628471077,26.2815777918126,31.2760567499597,36.389890373049,42.068074830629
"44",26.781580168555,0.260673104055737,0.219565571271993,95.1212121212121,15.942568401215,18.9302737023868,22.3854081573815,26.781580168555,31.8241946522615,36.9696227682535,42.6638274840384
"45",27.2807006234135,0.258738324739275,0.233388672378555,97.3333333333333,16.2748827033764,19.3184306080438,22.828495952504,27.2807006234135,32.370110287797,37.5457914432322,43.2547579839758
"46",27.7790763459622,0.256817907070516,0.247211773485775,99.5454545454545,16.6082578417988,19.7074075403347,23.2718337887807,27.7790763459622,32.9139923517763,38.1186518210705,43.8412031145337
"47",28.276820692157,0.254911744422091,0.261034874593639,101.757575757576,16.9427690047827,20.0972827137016,23.7155097124689,28.276820692157,33.4559998251307,38.6884224189467,44.4234535515172
"48",28.7740257565479,0.253019730955005,0.274857975702131,103.969696969697,17.2784790009233,20.4881196051905,24.1595943052555,28.7740257565479,33.9962652566636,39.2552889976871,45.0017591547923
"49",29.2707829798812,0.251141761616291,0.288681076811237,106.181818181818,17.6154505241338,20.8799815182668,24.6041579050757,29.2707829798812,34.5349192902006,39.819433156377,45.5763621617923
"50",29.7671837294932,0.249277732133256,0.302504177920939,108.393939393939,17.9537465014027,21.2729319951461,25.0492710904729,29.7671837294932,35.072091386412,40.381033260174,46.1474984304625
"51",30.2633192094856,0.247427539007626,0.316327279031224,110.606060606061,18.2934300399582,21.6670347537533,25.49500460356,30.2633192094856,35.6079097491534,40.9402644417402,46.7153976043823
"52",30.7592701891712,0.245591079504799,0.330150380142075,112.818181818182,18.6345582055651,22.0623463211305,25.9414206855568,30.7592701891712,36.1424892878268,41.497284862536,47.2802676130032
"53",31.255108479575,0.243768251649038,0.343973481253476,115.030303030303,18.9771828503272,22.4589170276775,26.3885742738773,31.255108479575,36.6759334613852,42.0522380000784,47.8422975331408
"54",31.7509048468731,0.241958954221741,0.357796582365412,117.242424242424,19.321355368251,22.8567966464434,26.8365196483738,31.7509048468731,37.2083436481642,42.6052635273321,48.4016701739219
"55",32.2467302142716,0.240163086756406,0.371619683477867,119.454545454545,19.6671274214278,23.2560352542778,27.285311442797,32.2467302142716,37.7398205845369,43.1564990299727,48.9585641497803
"56",32.7426554007606,0.238380549532777,0.385442784590824,121.666666666667,20.014550781653,23.6566830453073,27.7350044235422,32.7426554007606,38.2704640813887,43.7060797405395,49.5131536833925
