"","mu","sigma","nu","x","C3","C10","C25","C50","C75","C90","C97"
"36",22.3898992159039,0.248529204177514,0.0527896118062134,77.4242424242424,13.9476921013454,16.2387269634197,18.9202623704549,22.3898992159039,26.4565293483611,30.706211442025,35.5296706928477
"37",22.8828153697028,0.246571441912489,0.0344540705950306,79.6363636363636,14.3376845805106,16.6541501752938,19.3675306812735,22.8828153697028,27.0103857280727,31.3330187035286,36.2511201726718
"38",23.3743046237645,0.244629103367816,0.0161185425548147,81.8484848484848,14.7291118003554,17.0702593389817,19.8145734581393,23.3743046237645,27.5614518372036,31.9557676990629,36.9674024042033
"39",23.8645046945055,0.242702067008658,-0.00221697275238545,84.060606060606,15.1219981663872,17.4871123197344,20.2614858845966,23.8645046945055,28.1099038494505,32.5746603816402,37.6787328601591
"40",24.3535534357599,0.24079021225814,-0.0205524757643309,86.2727272727273,15.5163719216636,17.9047695264623,20.7083644201338,24.3535534357599,28.6559174195279,33.1898980295278,38.3853263948697
"41",24.8415869415563,0.238893419489232,-0.0388879669212311,88.4848484848485,15.9122637903837,18.3232924326247,21.1553051544042,24.8415869415563,29.1996654568668,33.8016786602353,39.0873942481737
"42",25.3287190329324,0.237011570011237,-0.0572234466942886,90.6969696969697,16.3096936032219,18.7427282982234,21.602386270811,25.3287190329324,29.7412940541642,34.410169178428,39.7851118390799
"43",25.8150468124872,0.235144546064232,-0.0755589155779691,92.9090909090909,16.7086733934329,19.1631139578494,22.049672621806,25.8150468124872,30.2809291431595,35.0155131465275,40.4786277708428
"44",26.3006661339469,0.233292230816371,-0.09389437406848,95.1212121212121,17.1092170737249,19.5844870817039,22.4972288321711,26.3006661339469,30.8186947266222,35.6178519112766,41.1680882688331
"45",26.7856730202658,0.231454508356991,-0.112229822661561,97.3333333333333,17.5113412438853,20.0068871633988,22.9451204841029,26.7856730202658,31.3547145487057,36.2173265320205,41.8536394100313
"46",27.2701626456601,0.229631263689215,-0.130565261849338,99.5454545454545,17.9150644308004,20.4303547048056,23.393413223861,27.2701626456601,31.8891109063725,36.8140764022511,42.5354255295619
"47",27.7542112325303,0.227822382721239,-0.148900692044206,101.757575757576,18.3203950357626,20.8549175514016,23.8421571847653,27.7542112325303,32.4219835096222,37.4082148561904,43.213561042092
"48",28.2378780968949,0.226027752259414,-0.167236113587426,103.969696969697,18.7273323118367,21.2805921749816,24.2913886137845,28.2378780968949,32.9534119841475,37.9998321215606,43.8881338812963
